split,label,path
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0508.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-218199-D-35.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0421.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0016.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0534.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-197871-A-15.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0046.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-243459-B-14.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-149294-A-41.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0133.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-144128-B-23.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0099.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0447.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-215445-A-47.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-145774-A-12.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-194979-A-25.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0180.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0784.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-210571-A-38.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-64962-A-15.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\2-81270-A-1.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-59241-A-35.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-37806-C-40.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-209698-A-37.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0030.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-174860-A-3.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0418.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0063.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-102567-D-35.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0027.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-64473-A-45.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0523.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-139748-B-15.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-138114-A-22.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-95567-A-23.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-263501-A-25.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-179984-A-38.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0612.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0154.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0152.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0050.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-18527-A-44.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0066.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0082.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0404.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0207.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-122616-A-14.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0100.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-209536-A-37.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-149294-B-41.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0130.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-123712-A-33.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-103422-A-2.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0056.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0326.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-152964-A-31.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-72195-B-37.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0068.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-209478-A-25.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-155556-A-31.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-51731-B-42.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-251959-A-47.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-94231-B-32.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0182.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0225.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-172732-A-36.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0002.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-175845-A-43.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-182010-A-36.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-261068-A-30.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0060.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-204202-A-29.wav
train,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\4-194754-A-0.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-51173-A-35.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0480.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0056.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-212181-A-38.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0102.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-152020-C-36.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-30709-B-23.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-72547-C-14.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0066.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-76831-B-42.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-181563-A-12.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-103428-A-3.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0145.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-51805-B-33.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0120.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0053.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-251426-B-30.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-163697-A-13.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-87794-A-24.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-219242-A-37.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0126.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-235874-A-28.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-234644-A-2.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0076.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0000.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-64398-A-41.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0340.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0010.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-48298-A-46.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-30039-A-26.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0026.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0055.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0203.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0190.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0172.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0032.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-47819-B-5.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-185456-A-29.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-132816-A-26.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0079.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-243459-A-14.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-56269-A-18.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0131.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-25293-A-22.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-159609-A-14.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-164661-A-12.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-218494-A-22.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-237315-A-31.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0023.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0351.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0109.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0146.wav
train,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\2-72970-A-10.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-102908-A-4.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-156581-B-14.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-184077-A-49.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0363.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0560.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0022.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0403.wav
train,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\4-183992-A-0.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-98866-A-47.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0088.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0101.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0194.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0090.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-63679-A-24.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-68391-B-41.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-172366-A-37.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0186.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-176631-A-43.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-149940-B-5.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0188.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0693.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0146.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0058.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0096.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0044.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-106014-A-44.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-209989-A-22.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0054.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0247.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-234247-A-37.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\2-72268-A-6.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\4-165813-B-19.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-19118-A-24.wav
train,outdoor_wind,F:\audio_dataset\ESC-50-master\audio\5-179496-A-16.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0111.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0028.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\5-194930-A-1.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0046.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-202795-A-3.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-155670-A-26.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-67033-A-37.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0109.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-18631-A-23.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0799.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-32579-A-29.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\5-156999-D-19.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-59324-A-21.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-187384-A-34.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0105.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0752.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0669.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-213915-C-3.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-123896-A-24.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0038.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-204114-A-29.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0037.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0067.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0492.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0086.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0001.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-156558-A-21.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-139748-A-15.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-118658-B-41.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-130584-A-4.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-110913-C-7.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-12654-A-15.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-47250-B-41.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-156026-A-4.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0083.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0214.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-147240-A-2.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0158.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0524.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-259622-A-44.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\2-108767-B-9.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0232.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0050.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-109759-A-26.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0098.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-124376-A-3.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-181132-A-14.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-189237-A-12.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0035.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0078.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-198891-A-8.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-214759-B-5.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\3-178096-A-6.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\1-72229-A-6.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-41615-A-34.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0134.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\2-39945-A-19.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-45645-A-31.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0046.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0077.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0649.wav
train,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\4-199261-A-0.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0505.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-178402-A-43.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0482.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-197121-B-45.wav
train,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\4-207124-A-0.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0039.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0694.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0063.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-24076-A-43.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-154688-A-31.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0067.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0192.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0146.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0056.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0824.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-11687-A-47.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-185575-A-20.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-176638-A-43.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0530.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0005.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-81112-A-34.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0779.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-169907-A-29.wav
train,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\1-21189-A-10.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0107.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0388.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-202540-A-18.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\3-137152-A-1.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0315.wav
